SALESORDERID,CREATEDBY,CREATEDAT,CHANGEDBY,CHANGEDAT,FISCVARIANT,FISCALYEARPERIOD,PARTNERID,SALESORG,LIFECYCLESTATUS,BILLINGSTATUS,DELIVERYSTATUS,SALESORDERITEM,PRODUCTID,NOTEID,ITEMATPSTATUS,OPITEMPOS,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,QUANTITYUNIT,QUANTITY,DELIVERYDATE
300000032,9,20160223,9,20160228,K4,2016002,100000030,AMER,C,C,C,10,HB-1174, ,I,,USD,341.1,298.4625,42.6375,EA,5,20160419
300000032,9,20160223,9,20160228,K4,2016002,100000030,AMER,C,C,C,20,RO-1002, ,I,,USD,620.1,542.5875,77.5125,EA,8,20160419
300000032,9,20160223,9,20160228,K4,2016002,100000030,AMER,C,C,C,30,EB-1134, ,I,,USD,4320,3780,540,EA,3,20160419
300000032,9,20160223,9,20160228,K4,2016002,100000030,AMER,C,C,C,40,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,3,20160419
300000032,9,20160223,9,20160228,K4,2016002,100000030,AMER,C,C,C,50,RC-1056, ,I,,USD,2249.1,1967.9625,281.1375,EA,8,20160419
300000032,9,20160223,9,20160228,K4,2016002,100000030,AMER,C,C,C,60,BX-1012, ,I,,USD,359.1,314.2125,44.8875,EA,8,20160419
300000032,9,20160223,9,20160228,K4,2016002,100000030,AMER,C,C,C,70,EB-1132, ,I,,USD,1710,1496.25,213.75,EA,6,20160419
300000033,4,20160224,4,20160228,K4,2016002,100000023,APJ,C,C,C,10,MB-1033, ,I,,USD,3599.1,3149.2125,449.8875,EA,5,20160401
300000033,4,20160224,4,20160228,K4,2016002,100000023,APJ,C,C,C,20,EB-1131, ,I,,USD,1350,1181.25,168.75,EA,4,20160401
300000033,4,20160224,4,20160228,K4,2016002,100000023,APJ,C,C,C,30,HB-1176, ,I,,USD,1079.1,944.2125,134.8875,EA,6,20160401
300000033,4,20160224,4,20160228,K4,2016002,100000023,APJ,C,C,C,40,RC-1052, ,I,,USD,3599.1,3149.2125,449.8875,EA,10,20160401
300000034,4,20160227,4,20160303,K4,2016002,100000021,APJ,C,C,C,10,BX-1015, ,I,,USD,269.1,235.4625,33.6375,EA,1,20160504
300000034,4,20160227,4,20160303,K4,2016002,100000021,APJ,C,C,C,20,DB-1082, ,I,,USD,1125,984.375,140.625,EA,1,20160504
300000034,4,20160227,4,20160303,K4,2016002,100000021,APJ,C,C,C,30,RC-1052, ,I,,USD,3599.1,3149.2125,449.8875,EA,4,20160504
300000034,4,20160227,4,20160303,K4,2016002,100000021,APJ,C,C,C,40,HB-1175, ,I,,USD,809.1,707.9625,101.1375,EA,8,20160504
300000034,4,20160227,4,20160303,K4,2016002,100000021,APJ,C,C,C,50,CC-1022, ,I,,USD,1080,945,135,EA,5,20160504
300000035,14,20160301,14,20160302,K4,2016003,100000004,AMER,C,C,C,10,EB-1137, ,I,,USD,7110,6221.25,888.75,EA,1,20160430
300000035,14,20160301,14,20160302,K4,2016003,100000004,AMER,C,C,C,20,EB-1132, ,I,,USD,1710,1496.25,213.75,EA,1,20160430
300000035,14,20160301,14,20160302,K4,2016003,100000004,AMER,C,C,C,30,EB-1134, ,I,,USD,4320,3780,540,EA,7,20160430
300000035,14,20160301,14,20160302,K4,2016003,100000004,AMER,C,C,C,40,RC-1056, ,I,,USD,2249.1,1967.9625,281.1375,EA,3,20160430
300000036,2,20160302,2,20160305,K4,2016003,100000010,EMEA,C,C,C,10,HB-1172, ,I,,USD,719.1,629.2125,89.8875,EA,7,20160414
300000036,2,20160302,2,20160305,K4,2016003,100000010,EMEA,C,C,C,20,EB-1137, ,I,,USD,7110,6221.25,888.75,EA,5,20160414
300000036,2,20160302,2,20160305,K4,2016003,100000010,EMEA,C,C,C,30,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,5,20160414
300000036,2,20160302,2,20160305,K4,2016003,100000010,EMEA,C,C,C,40,RC-1057, ,I,,USD,4499.1,3936.7125,562.3875,EA,6,20160414
300000036,2,20160302,2,20160305,K4,2016003,100000010,EMEA,C,C,C,50,CB-1162, ,I,,USD,360,315,45,EA,1,20160414
300000036,2,20160302,2,20160305,K4,2016003,100000010,EMEA,C,C,C,60,EB-1136, ,I,,USD,4500,3937.5,562.5,EA,3,20160414
300000036,2,20160302,2,20160305,K4,2016003,100000010,EMEA,C,C,C,70,HB-1171, ,I,,USD,629.1,550.4625,78.6375,EA,6,20160414
300000036,2,20160302,2,20160305,K4,2016003,100000010,EMEA,C,C,C,80,BX-1016, ,I,,USD,287.1,251.2125,35.8875,EA,2,20160414
300000037,8,20160303,8,20160308,K4,2016003,100000038,EMEA,C,C,C,10,BX-1015, ,I,,USD,269.1,235.4625,33.6375,EA,7,20160507
300000037,8,20160303,8,20160308,K4,2016003,100000038,EMEA,C,C,C,20,DB-1081, ,I,,USD,1349.1,1180.4625,168.6375,EA,2,20160507
300000037,8,20160303,8,20160308,K4,2016003,100000038,EMEA,C,C,C,30,BX-1016, ,I,,USD,287.1,251.2125,35.8875,EA,3,20160507
300000038,9,20160304,9,20160305,K4,2016003,100000001,AMER,C,C,C,10,EB-1132, ,I,,USD,1710,1496.25,213.75,EA,7,20160501
300000038,9,20160304,9,20160305,K4,2016003,100000001,AMER,C,C,C,20,EB-1136, ,I,,USD,4500,3937.5,562.5,EA,6,20160501
300000038,9,20160304,9,20160305,K4,2016003,100000001,AMER,C,C,C,30,BX-1013, ,I,,USD,404.1,353.5875,50.5125,EA,7,20160501
300000039,2,20160305,2,20160306,K4,2016003,100000007,EMEA,C,C,C,10,RC-1054, ,I,,USD,4949.1,4330.4625,618.6375,EA,2,20160424
300000039,2,20160305,2,20160306,K4,2016003,100000007,EMEA,C,C,C,20,EB-1133, ,I,,USD,2025,1771.875,253.125,EA,1,20160424
300000040,8,20160306,8,20160311,K4,2016003,100000005,EMEA,C,C,C,10,EB-1135, ,I,,USD,2700,2362.5,337.5,EA,9,20160505
300000040,8,20160306,8,20160311,K4,2016003,100000005,EMEA,C,C,C,20,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,5,20160505
300000040,8,20160306,8,20160311,K4,2016003,100000005,EMEA,C,C,C,30,EB-1134, ,I,,USD,4320,3780,540,EA,3,20160505
300000040,8,20160306,8,20160311,K4,2016003,100000005,EMEA,C,C,C,40,CB-1161, ,I,,USD,359.1,314.2125,44.8875,EA,2,20160505
300000041,8,20160307,8,20160308,K4,2016003,100000009,EMEA,C,C,C,10,BX-1014, ,I,,USD,719.1,629.2125,89.8875,EA,4,20160501
300000041,8,20160307,8,20160308,K4,2016003,100000009,EMEA,C,C,C,20,BX-1016, ,I,,USD,287.1,251.2125,35.8875,EA,10,20160501
300000041,8,20160307,8,20160308,K4,2016003,100000009,EMEA,C,C,C,30,CB-1161, ,I,,USD,359.1,314.2125,44.8875,EA,7,20160501
300000041,8,20160307,8,20160308,K4,2016003,100000009,EMEA,C,C,C,40,DB-1082, ,I,,USD,1125,984.375,140.625,EA,3,20160501
300000041,8,20160307,8,20160308,K4,2016003,100000009,EMEA,C,C,C,50,BX-1015, ,I,,USD,269.1,235.4625,33.6375,EA,9,20160501
300000041,8,20160307,8,20160308,K4,2016003,100000009,EMEA,C,C,C,60,EB-1136, ,I,,USD,4500,3937.5,562.5,EA,1,20160501
300000041,8,20160307,8,20160308,K4,2016003,100000009,EMEA,C,C,C,70,BX-1015, ,I,,USD,269.1,235.4625,33.6375,EA,4,20160501
300000041,8,20160307,8,20160308,K4,2016003,100000009,EMEA,C,C,C,80,HB-1174, ,I,,USD,341.1,298.4625,42.6375,EA,4,20160501
300000041,8,20160307,8,20160308,K4,2016003,100000009,EMEA,C,C,C,90,RO-1003, ,I,,USD,648.9,567.7875,81.1125,EA,8,20160501
300000042,6,20160310,6,20160314,K4,2016003,100000025,EMEA,C,C,C,10,BX-1013, ,I,,USD,404.1,353.5875,50.5125,EA,5,20160421
300000042,6,20160310,6,20160314,K4,2016003,100000025,EMEA,C,C,C,20,DB-1081, ,I,,USD,1349.1,1180.4625,168.6375,EA,6,20160421
300000042,6,20160310,6,20160314,K4,2016003,100000025,EMEA,C,C,C,30,DB-1081, ,I,,USD,1349.1,1180.4625,168.6375,EA,4,20160421
300000042,6,20160310,6,20160314,K4,2016003,100000025,EMEA,C,C,C,40,EB-1132, ,I,,USD,1710,1496.25,213.75,EA,4,20160421
300000042,6,20160310,6,20160314,K4,2016003,100000025,EMEA,C,C,C,50,CB-1161, ,I,,USD,359.1,314.2125,44.8875,EA,2,20160421
300000042,6,20160310,6,20160314,K4,2016003,100000025,EMEA,C,C,C,60,HB-1173, ,I,,USD,584.1,511.0875,73.0125,EA,9,20160421
300000043,6,20160311,6,20160313,K4,2016003,100000039,EMEA,C,C,C,10,EB-1135, ,I,,USD,2700,2362.5,337.5,EA,8,20160425
300000043,6,20160311,6,20160313,K4,2016003,100000039,EMEA,C,C,C,20,HB-1176, ,I,,USD,1079.1,944.2125,134.8875,EA,1,20160425
300000043,6,20160311,6,20160313,K4,2016003,100000039,EMEA,C,C,C,30,EB-1131, ,I,,USD,1350,1181.25,168.75,EA,4,20160425
300000043,6,20160311,6,20160313,K4,2016003,100000039,EMEA,C,C,C,40,CB-1161, ,I,,USD,359.1,314.2125,44.8875,EA,9,20160425
300000043,6,20160311,6,20160313,K4,2016003,100000039,EMEA,C,C,C,50,RO-1002, ,I,,USD,620.1,542.5875,77.5125,EA,1,20160425
300000044,4,20160314,4,20160317,K4,2016003,100000021,APJ,C,C,C,10,BX-1016, ,I,,USD,287.1,251.2125,35.8875,EA,1,20160429
300000044,4,20160314,4,20160317,K4,2016003,100000021,APJ,C,C,C,20,BX-1011, ,I,,USD,224.1,196.0875,28.0125,EA,2,20160429
300000044,4,20160314,4,20160317,K4,2016003,100000021,APJ,C,C,C,30,BX-1013, ,I,,USD,404.1,353.5875,50.5125,EA,1,20160429
300000045,2,20160316,2,20160320,K4,2016003,100000014,EMEA,C,C,C,10,EB-1135, ,I,,USD,2700,2362.5,337.5,EA,3,20160507
300000046,4,20160319,4,20160321,K4,2016003,100000024,APJ,C,C,C,10,BX-1014, ,I,,USD,719.1,629.2125,89.8875,EA,3,20160508
300000046,4,20160319,4,20160321,K4,2016003,100000024,APJ,C,C,C,20,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,6,20160508
300000046,4,20160319,4,20160321,K4,2016003,100000024,APJ,C,C,C,30,RC-1054, ,I,,USD,4949.1,4330.4625,618.6375,EA,9,20160508
300000046,4,20160319,4,20160321,K4,2016003,100000024,APJ,C,C,C,40,BX-1012, ,I,,USD,359.1,314.2125,44.8875,EA,10,20160508
300000046,4,20160319,4,20160321,K4,2016003,100000024,APJ,C,C,C,50,EB-1135, ,I,,USD,2700,2362.5,337.5,EA,4,20160508
300000046,4,20160319,4,20160321,K4,2016003,100000024,APJ,C,C,C,60,RC-1055, ,I,,USD,1799.1,1574.2125,224.8875,EA,10,20160508
300000046,4,20160319,4,20160321,K4,2016003,100000024,APJ,C,C,C,70,HB-1174, ,I,,USD,341.1,298.4625,42.6375,EA,6,20160508
300000046,4,20160319,4,20160321,K4,2016003,100000024,APJ,C,C,C,80,CB-1161, ,I,,USD,359.1,314.2125,44.8875,EA,7,20160508
300000046,4,20160319,4,20160321,K4,2016003,100000024,APJ,C,C,C,90,BX-1013, ,I,,USD,404.1,353.5875,50.5125,EA,2,20160508
300000047,8,20160320,8,20160322,K4,2016003,100000038,EMEA,C,C,C,10,CC-1021, ,I,,USD,1029.6,900.9,128.7,EA,2,20160503
300000048,6,20160321,6,20160326,K4,2016003,100000014,EMEA,C,C,C,10,DB-1081, ,I,,USD,1349.1,1180.4625,168.6375,EA,10,20160505
300000048,6,20160321,6,20160326,K4,2016003,100000014,EMEA,C,C,C,20,RO-1003, ,I,,USD,648.9,567.7875,81.1125,EA,7,20160505
300000048,6,20160321,6,20160326,K4,2016003,100000014,EMEA,C,C,C,30,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,6,20160505
300000048,6,20160321,6,20160326,K4,2016003,100000014,EMEA,C,C,C,40,RC-1055, ,I,,USD,1799.1,1574.2125,224.8875,EA,8,20160505
300000048,6,20160321,6,20160326,K4,2016003,100000014,EMEA,C,C,C,50,DB-1083, ,I,,USD,1079.1,944.2125,134.8875,EA,5,20160505
300000048,6,20160321,6,20160326,K4,2016003,100000014,EMEA,C,C,C,60,BX-1011, ,I,,USD,224.1,196.0875,28.0125,EA,1,20160505
300000048,6,20160321,6,20160326,K4,2016003,100000014,EMEA,C,C,C,70,MB-1032, ,I,,USD,1169.1,1022.9625,146.1375,EA,8,20160505
300000048,6,20160321,6,20160326,K4,2016003,100000014,EMEA,C,C,C,80,CC-1021, ,I,,USD,1029.6,900.9,128.7,EA,5,20160505
300000049,8,20160321,8,20160325,K4,2016003,100000009,EMEA,C,C,C,10,CB-1161, ,I,,USD,359.1,314.2125,44.8875,EA,8,20160518
300000049,8,20160321,8,20160325,K4,2016003,100000009,EMEA,C,C,C,20,BX-1011, ,I,,USD,224.1,196.0875,28.0125,EA,1,20160518
300000049,8,20160321,8,20160325,K4,2016003,100000009,EMEA,C,C,C,30,HB-1172, ,I,,USD,719.1,629.2125,89.8875,EA,9,20160518
300000049,8,20160321,8,20160325,K4,2016003,100000009,EMEA,C,C,C,40,BX-1011, ,I,,USD,224.1,196.0875,28.0125,EA,3,20160518
300000049,8,20160321,8,20160325,K4,2016003,100000009,EMEA,C,C,C,50,DB-1081, ,I,,USD,1349.1,1180.4625,168.6375,EA,8,20160518
300000049,8,20160321,8,20160325,K4,2016003,100000009,EMEA,C,C,C,60,RC-1057, ,I,,USD,4499.1,3936.7125,562.3875,EA,5,20160518
300000049,8,20160321,8,20160325,K4,2016003,100000009,EMEA,C,C,C,70,DB-1081, ,I,,USD,1349.1,1180.4625,168.6375,EA,10,20160518
300000049,8,20160321,8,20160325,K4,2016003,100000009,EMEA,C,C,C,80,BX-1015, ,I,,USD,269.1,235.4625,33.6375,EA,6,20160518
300000049,8,20160321,8,20160325,K4,2016003,100000009,EMEA,C,C,C,90,BX-1011, ,I,,USD,224.1,196.0875,28.0125,EA,2,20160518
300000049,8,20160321,8,20160325,K4,2016003,100000009,EMEA,C,C,C,100,RC-1057, ,I,,USD,4499.1,3936.7125,562.3875,EA,2,20160518
300000050,4,20160324,4,20160326,K4,2016003,100000020,APJ,C,C,C,10,DB-1083, ,I,,USD,1079.1,944.2125,134.8875,EA,4,20160512
300000050,4,20160324,4,20160326,K4,2016003,100000020,APJ,C,C,C,20,CB-1161, ,I,,USD,359.1,314.2125,44.8875,EA,8,20160512
300000050,4,20160324,4,20160326,K4,2016003,100000020,APJ,C,C,C,30,EB-1134, ,I,,USD,4320,3780,540,EA,8,20160512
300000050,4,20160324,4,20160326,K4,2016003,100000020,APJ,C,C,C,40,EB-1136, ,I,,USD,4500,3937.5,562.5,EA,2,20160512
300000051,4,20160327,4,20160401,K4,2016003,100000021,APJ,C,C,C,10,BX-1011, ,I,,USD,224.1,196.0875,28.0125,EA,8,20160511
300000051,4,20160327,4,20160401,K4,2016003,100000021,APJ,C,C,C,20,DB-1083, ,I,,USD,1079.1,944.2125,134.8875,EA,5,20160511
300000051,4,20160327,4,20160401,K4,2016003,100000021,APJ,C,C,C,30,RC-1055, ,I,,USD,1799.1,1574.2125,224.8875,EA,7,20160511
300000052,5,20160328,5,20160401,K4,2016003,100000022,APJ,C,C,C,10,HB-1173, ,I,,USD,584.1,511.0875,73.0125,EA,1,20160531
300000052,5,20160328,5,20160401,K4,2016003,100000022,APJ,C,C,C,20,RC-1051, ,I,,USD,2249.1,1967.9625,281.1375,EA,6,20160531
300000053,2,20160329,2,20160331,K4,2016003,100000039,EMEA,C,C,C,10,CB-1161, ,I,,USD,359.1,314.2125,44.8875,EA,10,20160527
300000053,2,20160329,2,20160331,K4,2016003,100000039,EMEA,C,C,C,20,MB-1032, ,I,,USD,1169.1,1022.9625,146.1375,EA,6,20160527
300000053,2,20160329,2,20160331,K4,2016003,100000039,EMEA,C,C,C,30,RC-1055, ,I,,USD,1799.1,1574.2125,224.8875,EA,6,20160527
300000054,9,20160330,9,20160403,K4,2016003,100000030,AMER,C,C,C,10,CC-1021, ,I,,USD,1029.6,900.9,128.7,EA,3,20160601
300000054,9,20160330,9,20160403,K4,2016003,100000030,AMER,C,C,C,20,DB-1081, ,I,,USD,1349.1,1180.4625,168.6375,EA,5,20160601
300000054,9,20160330,9,20160403,K4,2016003,100000030,AMER,C,C,C,30,RC-1052, ,I,,USD,3599.1,3149.2125,449.8875,EA,5,20160601
300000054,9,20160330,9,20160403,K4,2016003,100000030,AMER,C,C,C,40,HB-1172, ,I,,USD,719.1,629.2125,89.8875,EA,4,20160601
300000054,9,20160330,9,20160403,K4,2016003,100000030,AMER,C,C,C,50,CC-1022, ,I,,USD,1080,945,135,EA,3,20160601
300000055,3,20160401,3,20160404,K4,2016004,100000014,EMEA,C,C,C,10,BX-1011, ,I,,USD,224.1,196.0875,28.0125,EA,3,20160518
300000055,3,20160401,3,20160404,K4,2016004,100000014,EMEA,C,C,C,20,RC-1052, ,I,,USD,3599.1,3149.2125,449.8875,EA,3,20160518
300000055,3,20160401,3,20160404,K4,2016004,100000014,EMEA,C,C,C,30,RC-1052, ,I,,USD,3599.1,3149.2125,449.8875,EA,1,20160518
300000055,3,20160401,3,20160404,K4,2016004,100000014,EMEA,C,C,C,40,RC-1051, ,I,,USD,2249.1,1967.9625,281.1375,EA,2,20160518
300000055,3,20160401,3,20160404,K4,2016004,100000014,EMEA,C,C,C,50,RC-1053, ,I,,USD,4139.1,3621.7125,517.3875,EA,10,20160518
300000055,3,20160401,3,20160404,K4,2016004,100000014,EMEA,C,C,C,60,RO-1003, ,I,,USD,648.9,567.7875,81.1125,EA,4,20160518
300000056,1,20160403,1,20160404,K4,2016004,100000033,AMER,C,C,C,10,EB-1135, ,I,,USD,2700,2362.5,337.5,EA,4,20160608
300000056,1,20160403,1,20160404,K4,2016004,100000033,AMER,C,C,C,20,EB-1134, ,I,,USD,4320,3780,540,EA,8,20160608
300000056,1,20160403,1,20160404,K4,2016004,100000033,AMER,C,C,C,30,EB-1134, ,I,,USD,4320,3780,540,EA,4,20160608
300000056,1,20160403,1,20160404,K4,2016004,100000033,AMER,C,C,C,40,CB-1161, ,I,,USD,359.1,314.2125,44.8875,EA,1,20160608
300000056,1,20160403,1,20160404,K4,2016004,100000033,AMER,C,C,C,50,EB-1134, ,I,,USD,4320,3780,540,EA,5,20160608
300000056,1,20160403,1,20160404,K4,2016004,100000033,AMER,C,C,C,60,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,7,20160608
300000056,1,20160403,1,20160404,K4,2016004,100000033,AMER,C,C,C,70,RO-1002, ,I,,USD,620.1,542.5875,77.5125,EA,3,20160608
300000057,9,20160406,9,20160410,K4,2016004,100000034,AMER,C,C,C,10,RO-1002, ,I,,USD,620.1,542.5875,77.5125,EA,2,20160528
300000057,9,20160406,9,20160410,K4,2016004,100000034,AMER,C,C,C,20,HB-1171, ,I,,USD,629.1,550.4625,78.6375,EA,4,20160528
300000057,9,20160406,9,20160410,K4,2016004,100000034,AMER,C,C,C,30,HB-1175, ,I,,USD,809.1,707.9625,101.1375,EA,2,20160528
300000057,9,20160406,9,20160410,K4,2016004,100000034,AMER,C,C,C,40,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,5,20160528
300000057,9,20160406,9,20160410,K4,2016004,100000034,AMER,C,C,C,50,HB-1174, ,I,,USD,341.1,298.4625,42.6375,EA,9,20160528
300000057,9,20160406,9,20160410,K4,2016004,100000034,AMER,C,C,C,60,EB-1131, ,I,,USD,1350,1181.25,168.75,EA,7,20160528
300000057,9,20160406,9,20160410,K4,2016004,100000034,AMER,C,C,C,70,HB-1176, ,I,,USD,1079.1,944.2125,134.8875,EA,2,20160528
300000057,9,20160406,9,20160410,K4,2016004,100000034,AMER,C,C,C,80,CC-1021, ,I,,USD,1029.6,900.9,128.7,EA,5,20160528
300000058,7,20160407,7,20160409,K4,2016004,100000000,AMER,C,C,C,10,MB-1033, ,I,,USD,3599.1,3149.2125,449.8875,EA,3,20160530
300000058,7,20160407,7,20160409,K4,2016004,100000000,AMER,C,C,C,20,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,6,20160530
300000058,7,20160407,7,20160409,K4,2016004,100000000,AMER,C,C,C,30,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,8,20160530
300000058,7,20160407,7,20160409,K4,2016004,100000000,AMER,C,C,C,40,EB-1133, ,I,,USD,2025,1771.875,253.125,EA,9,20160530
300000058,7,20160407,7,20160409,K4,2016004,100000000,AMER,C,C,C,50,HB-1176, ,I,,USD,1079.1,944.2125,134.8875,EA,1,20160530
300000058,7,20160407,7,20160409,K4,2016004,100000000,AMER,C,C,C,60,MB-1033, ,I,,USD,3599.1,3149.2125,449.8875,EA,4,20160530
300000058,7,20160407,7,20160409,K4,2016004,100000000,AMER,C,C,C,70,EB-1133, ,I,,USD,2025,1771.875,253.125,EA,5,20160530
300000058,7,20160407,7,20160409,K4,2016004,100000000,AMER,C,C,C,80,RC-1055, ,I,,USD,1799.1,1574.2125,224.8875,EA,9,20160530
300000059,2,20160410,2,20160412,K4,2016004,100000009,EMEA,C,C,C,10,RO-1001, ,I,,USD,472.5,413.4375,59.0625,EA,2,20160604
300000059,2,20160410,2,20160412,K4,2016004,100000009,EMEA,C,C,C,20,RC-1052, ,I,,USD,3599.1,3149.2125,449.8875,EA,5,20160604
300000059,2,20160410,2,20160412,K4,2016004,100000009,EMEA,C,C,C,30,MB-1031, ,I,,USD,584.1,511.0875,73.0125,EA,8,20160604
300000059,2,20160410,2,20160412,K4,2016004,100000009,EMEA,C,C,C,40,HB-1174, ,I,,USD,341.1,298.4625,42.6375,EA,8,20160604
300000059,2,20160410,2,20160412,K4,2016004,100000009,EMEA,C,C,C,50,BX-1011, ,I,,USD,224.1,196.0875,28.0125,EA,6,20160604
300000059,2,20160410,2,20160412,K4,2016004,100000009,EMEA,C,C,C,60,EB-1136, ,I,,USD,4500,3937.5,562.5,EA,4,20160604
300000060,4,20160413,4,20160414,K4,2016004,100000015,APJ,C,C,C,10,EB-1134, ,I,,USD,4320,3780,540,EA,2,20160527
300000060,4,20160413,4,20160414,K4,2016004,100000015,APJ,C,C,C,20,EB-1131, ,I,,USD,1350,1181.25,168.75,EA,7,20160527
300000060,4,20160413,4,20160414,K4,2016004,100000015,APJ,C,C,C,30,RC-1055, ,I,,USD,1799.1,1574.2125,224.8875,EA,5,20160527
300000060,4,20160413,4,20160414,K4,2016004,100000015,APJ,C,C,C,40,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,1,20160527
300000060,4,20160413,4,20160414,K4,2016004,100000015,APJ,C,C,C,50,MB-1031, ,I,,USD,584.1,511.0875,73.0125,EA,2,20160527
300000060,4,20160413,4,20160414,K4,2016004,100000015,APJ,C,C,C,60,BX-1013, ,I,,USD,404.1,353.5875,50.5125,EA,10,20160527
300000060,4,20160413,4,20160414,K4,2016004,100000015,APJ,C,C,C,70,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,7,20160527
300000060,4,20160413,4,20160414,K4,2016004,100000015,APJ,C,C,C,80,MB-1032, ,I,,USD,1169.1,1022.9625,146.1375,EA,4,20160527
300000060,4,20160413,4,20160414,K4,2016004,100000015,APJ,C,C,C,90,MB-1033, ,I,,USD,3599.1,3149.2125,449.8875,EA,3,20160527
300000061,3,20160415,3,20160419,K4,2016004,100000008,EMEA,C,C,C,10,EB-1134, ,I,,USD,4320,3780,540,EA,5,20160529
300000061,3,20160415,3,20160419,K4,2016004,100000008,EMEA,C,C,C,20,BX-1015, ,I,,USD,269.1,235.4625,33.6375,EA,3,20160529
300000061,3,20160415,3,20160419,K4,2016004,100000008,EMEA,C,C,C,30,CC-1023, ,I,,USD,1224.9,1071.7875,153.1125,EA,4,20160529
300000061,3,20160415,3,20160419,K4,2016004,100000008,EMEA,C,C,C,40,HB-1172, ,I,,USD,719.1,629.2125,89.8875,EA,8,20160529
300000061,3,20160415,3,20160419,K4,2016004,100000008,EMEA,C,C,C,50,HB-1173, ,I,,USD,584.1,511.0875,73.0125,EA,5,20160529
300000061,3,20160415,3,20160419,K4,2016004,100000008,EMEA,C,C,C,60,HB-1173, ,I,,USD,584.1,511.0875,73.0125,EA,7,20160529
300000061,3,20160415,3,20160419,K4,2016004,100000008,EMEA,C,C,C,70,HB-1175, ,I,,USD,809.1,707.9625,101.1375,EA,6,20160529
300000061,3,20160415,3,20160419,K4,2016004,100000008,EMEA,C,C,C,80,CB-1162, ,I,,USD,360,315,45,EA,3,20160529
300000061,3,20160415,3,20160419,K4,2016004,100000008,EMEA,C,C,C,90,CB-1161, ,I,,USD,359.1,314.2125,44.8875,EA,3,20160529
300000062,11,20160416,11,20160419,K4,2016004,100000003,AMER,C,C,C,10,BX-1014, ,I,,USD,719.1,629.2125,89.8875,EA,2,20160620
300000063,9,20160419,9,20160422,K4,2016004,100000004,AMER,C,C,C,10,MB-1032, ,I,,USD,1169.1,1022.9625,146.1375,EA,5,20160612
300000063,9,20160419,9,20160422,K4,2016004,100000004,AMER,C,C,C,20,MB-1033, ,I,,USD,3599.1,3149.2125,449.8875,EA,7,20160612
300000063,9,20160419,9,20160422,K4,2016004,100000004,AMER,C,C,C,30,EB-1136, ,I,,USD,4500,3937.5,562.5,EA,6,20160612
300000063,9,20160419,9,20160422,K4,2016004,100000004,AMER,C,C,C,40,HB-1174, ,I,,USD,341.1,298.4625,42.6375,EA,10,20160612
300000063,9,20160419,9,20160422,K4,2016004,100000004,AMER,C,C,C,50,RC-1054, ,I,,USD,4949.1,4330.4625,618.6375,EA,8,20160612
300000063,9,20160419,9,20160422,K4,2016004,100000004,AMER,C,C,C,60,CC-1023, ,I,,USD,1224.9,1071.7875,153.1125,EA,4,20160612
300000063,9,20160419,9,20160422,K4,2016004,100000004,AMER,C,C,C,70,EB-1137, ,I,,USD,7110,6221.25,888.75,EA,5,20160612
300000064,4,20160420,4,20160422,K4,2016004,100000023,APJ,C,C,C,10,CB-1163, ,I,,USD,259.2,226.8,32.4,EA,7,20160622
300000064,4,20160420,4,20160422,K4,2016004,100000023,APJ,C,C,C,20,BX-1012, ,I,,USD,359.1,314.2125,44.8875,EA,8,20160622
300000064,4,20160420,4,20160422,K4,2016004,100000023,APJ,C,C,C,30,EB-1134, ,I,,USD,4320,3780,540,EA,6,20160622
300000064,4,20160420,4,20160422,K4,2016004,100000023,APJ,C,C,C,40,HB-1173, ,I,,USD,584.1,511.0875,73.0125,EA,5,20160622
300000064,4,20160420,4,20160422,K4,2016004,100000023,APJ,C,C,C,50,RC-1056, ,I,,USD,2249.1,1967.9625,281.1375,EA,1,20160622
300000064,4,20160420,4,20160422,K4,2016004,100000023,APJ,C,C,C,60,EB-1136, ,I,,USD,4500,3937.5,562.5,EA,7,20160622
300000064,4,20160420,4,20160422,K4,2016004,100000023,APJ,C,C,C,70,RC-1055, ,I,,USD,1799.1,1574.2125,224.8875,EA,6,20160622
300000065,4,20160422,4,20160423,K4,2016004,100000016,APJ,C,C,C,10,CC-1023, ,I,,USD,1224.9,1071.7875,153.1125,EA,7,20160621
300000065,4,20160422,4,20160423,K4,2016004,100000016,APJ,C,C,C,20,EB-1131, ,I,,USD,1350,1181.25,168.75,EA,8,20160621
300000065,4,20160422,4,20160423,K4,2016004,100000016,APJ,C,C,C,30,BX-1013, ,I,,USD,404.1,353.5875,50.5125,EA,7,20160621
300000065,4,20160422,4,20160423,K4,2016004,100000016,APJ,C,C,C,40,BX-1013, ,I,,USD,404.1,353.5875,50.5125,EA,4,20160621
